"Feature"	"Mean.Timberlake_Field(n=5)"	"Mean.Timberlake_Lab(n=18)"	"StdErr.Timberlake_Field(n=5)"	"StdErr.Timberlake_Lab(n=18)"	"MWTest.UStat"	"MWTest.Pval"	"MWTest.adjPval"	"3300017993.Timberlake_Field"	"3300017994.Timberlake_Field"	"3300017930.Timberlake_Field"	"3300017936.Timberlake_Field"	"3300017927.Timberlake_Field"	"3300017822.Timberlake_Lab"	"3300017821.Timberlake_Lab"	"3300017937.Timberlake_Lab"	"3300018001.Timberlake_Lab"	"3300018006.Timberlake_Lab"	"3300017823.Timberlake_Lab"	"3300017995.Timberlake_Lab"	"3300017932.Timberlake_Lab"	"3300017926.Timberlake_Lab"	"3300017928.Timberlake_Lab"	"3300017942.Timberlake_Lab"	"3300018007.Timberlake_Lab"	"3300017924.Timberlake_Lab"	"3300017934.Timberlake_Lab"	"3300017933.Timberlake_Lab"	"3300017943.Timberlake_Lab"	"3300018012.Timberlake_Lab"	"3300017955.Timberlake_Lab"
"pfam00107"	"8369.8"	"12524.4444444444"	"538.686587915459"	"1136.8474648409"	"12"	"0.0117091146839431"	"0.0542980149975664"	"7682"	"7626"	"9150"	"10102"	"7289"	"9229"	"7707"	"13990"	"13696"	"11010"	"11892"	"11934"	"11873"	"10429"	"9374"	"15187"	"15008"	"7490"	"8963"	"10048"	"21357"	"9703"	"26550"
"pfam00108"	"5623"	"7308.66666666667"	"368.732016510636"	"563.24785289502"	"22"	"0.0943267259056733"	"0.23196102639265"	"5103"	"5299"	"5643"	"7036"	"5034"	"4946"	"4908"	"8467"	"8306"	"6620"	"7109"	"6786"	"7260"	"6117"	"5949"	"8878"	"8407"	"4828"	"5851"	"6028"	"11119"	"5695"	"14282"
"pfam00109"	"3557.8"	"3991.72222222222"	"248.305336229409"	"365.057769674485"	"39"	"0.691134952004517"	"0.756108247895201"	"3099"	"3037"	"4040"	"4251"	"3362"	"3309"	"1595"	"4411"	"4674"	"3734"	"4061"	"4301"	"2988"	"2709"	"3029"	"4558"	"4775"	"2422"	"3193"	"3301"	"6587"	"3863"	"8341"
"pfam00111"	"4937.6"	"6872.88888888889"	"332.578050989538"	"661.377364960146"	"19"	"0.055395405509822"	"0.166742472332716"	"4375"	"4558"	"5235"	"6113"	"4407"	"5934"	"3709"	"6635"	"7312"	"6348"	"6502"	"7071"	"6426"	"5402"	"4925"	"7977"	"8508"	"4234"	"4633"	"5693"	"11924"	"5207"	"15272"
"pfam00112"	"140.4"	"221.166666666667"	"13.7789694825121"	"25.7418367033657"	"24"	"0.126330083637105"	"0.288376367802557"	"125"	"122"	"156"	"187"	"112"	"96"	"270"	"190"	"258"	"187"	"249"	"140"	"194"	"108"	"156"	"235"	"215"	"58"	"408"	"98"	"378"	"300"	"441"
"pfam00113"	"1834"	"2239.38888888889"	"91.1964911605704"	"192.814976821967"	"30"	"0.289934321970935"	"0.510098980144371"	"1723"	"1665"	"1913"	"2157"	"1712"	"1504"	"1459"	"2321"	"2290"	"2081"	"2277"	"2046"	"1949"	"1616"	"1581"	"2609"	"2534"	"1430"	"2163"	"1843"	"3414"	"2342"	"4850"
"pfam00114"	"126.6"	"24.1666666666667"	"11.1696016043546"	"8.44135865531802"	"86"	"0.00246438530523431"	"0.0201045918451135"	"92"	"118"	"130"	"161"	"132"	"0"	"0"	"31"	"155"	"21"	"19"	"22"	"3"	"3"	"4"	"0"	"49"	"31"	"13"	"28"	"20"	"0"	"36"
"pfam00115"	"6718.8"	"7106.05555555556"	"369.555327386847"	"659.302951738719"	"44.5"	"1"	"1"	"6129"	"6318"	"6934"	"8075"	"6138"	"6129"	"3296"	"7277"	"7275"	"7436"	"7601"	"7797"	"5335"	"4136"	"4593"	"6635"	"8169"	"5249"	"5816"	"6799"	"11755"	"7126"	"15485"
"pfam00116"	"1697"	"2368.88888888889"	"143.149222841062"	"255.423931718817"	"27"	"0.198936075366281"	"0.400034999574157"	"1449"	"1475"	"1879"	"2176"	"1506"	"2051"	"1179"	"2146"	"2486"	"2530"	"2553"	"2662"	"1800"	"1303"	"1435"	"2330"	"2853"	"1248"	"1823"	"2091"	"4279"	"2280"	"5591"
"pfam00117"	"5882.6"	"6574.22222222222"	"434.792893226189"	"561.2591676795"	"40"	"0.745341614906832"	"0.796760287553504"	"5066"	"5174"	"6315"	"7385"	"5473"	"4471"	"4264"	"7458"	"7477"	"6274"	"6784"	"6207"	"5439"	"4309"	"4524"	"7068"	"7770"	"3924"	"6064"	"5271"	"10463"	"7057"	"13512"
"pfam00118"	"7209.2"	"7858.11111111111"	"331.363456041851"	"572.811509501664"	"37"	"0.587357722369164"	"0.74521387741079"	"6987"	"6966"	"7211"	"8436"	"6446"	"6367"	"4961"	"7077"	"8620"	"8358"	"8449"	"7880"	"6703"	"5163"	"5859"	"8355"	"8739"	"5997"	"7318"	"7402"	"11460"	"7320"	"15418"
"pfam00119"	"1355.6"	"1544.61111111111"	"85.712659508383"	"139.597253069798"	"34.5"	"0.455833841236876"	"0.669435894685097"	"1135"	"1252"	"1520"	"1590"	"1281"	"1321"	"761"	"1613"	"1751"	"1613"	"1653"	"1603"	"1135"	"868"	"1034"	"1442"	"1817"	"1047"	"1246"	"1535"	"2611"	"1539"	"3214"
"pfam00120"	"4047.6"	"4674.55555555556"	"204.986731277905"	"315.433442035548"	"33"	"0.403280929596719"	"0.617095779085421"	"4038"	"3885"	"3927"	"4809"	"3579"	"3358"	"3355"	"5949"	"5036"	"3936"	"4051"	"4173"	"5071"	"4607"	"4040"	"6090"	"5562"	"3723"	"3323"	"3781"	"5965"	"3649"	"8473"
"pfam00121"	"1070"	"1293.22222222222"	"77.4551483117811"	"111.335257572768"	"28"	"0.226812089512318"	"0.433907899236483"	"911"	"948"	"1200"	"1306"	"985"	"973"	"823"	"1509"	"1330"	"1201"	"1261"	"1218"	"1019"	"834"	"1037"	"1355"	"1544"	"766"	"1214"	"1022"	"2037"	"1405"	"2730"
"pfam00122"	"5283.6"	"7403.38888888889"	"336.380231285966"	"611.24227484266"	"13"	"0.0150970311153378"	"0.0643325938655056"	"4792"	"4818"	"5577"	"6481"	"4750"	"5291"	"4845"	"7183"	"7856"	"6807"	"7434"	"6890"	"7354"	"6098"	"5732"	"8563"	"8485"	"4329"	"6068"	"6110"	"12060"	"6965"	"15191"
"pfam00124"	"0"	"0.833333333333333"	"0"	"0.833333333333333"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam00125"	"1"	"9.5"	"0.632455532033676"	"4.83130450996145"	"42"	"0.826573685646113"	"0.859909651666067"	"0"	"0"	"0"	"2"	"3"	"0"	"18"	"49"	"0"	"0"	"0"	"0"	"0"	"0"	"9"	"0"	"0"	"0"	"11"	"0"	"8"	"76"	"0"
"pfam00126"	"4412.8"	"6009.27777777778"	"235.217856465023"	"551.532557631745"	"21"	"0.0795863175725876"	"0.205343394702143"	"4031"	"4357"	"4553"	"5230"	"3893"	"4864"	"3306"	"9182"	"8555"	"4833"	"4784"	"5564"	"5346"	"5073"	"4458"	"6885"	"7669"	"4220"	"3144"	"4644"	"9067"	"4780"	"11793"
"pfam00127"	"1103.8"	"832.666666666667"	"116.137160289031"	"108.64594413263"	"65"	"0.150435376979999"	"0.325145383413011"	"904"	"845"	"1382"	"1380"	"1008"	"599"	"485"	"509"	"1227"	"972"	"1059"	"893"	"439"	"184"	"304"	"635"	"1137"	"356"	"1160"	"792"	"1576"	"726"	"1935"
"pfam00128"	"4861.8"	"6729.27777777778"	"263.949502746264"	"571.579858529702"	"16.5"	"0.0368418293783605"	"0.123329312008213"	"4547"	"4496"	"5051"	"5816"	"4399"	"5247"	"4416"	"9420"	"6198"	"5322"	"5351"	"6072"	"7216"	"7166"	"5816"	"8945"	"7253"	"4798"	"3440"	"5404"	"10199"	"5483"	"13381"
"pfam00132"	"5038"	"6279.11111111111"	"429.143449210168"	"632.89259116656"	"34"	"0.446016226336592"	"0.666417850729459"	"4324"	"4239"	"5338"	"6569"	"4720"	"4599"	"3618"	"5954"	"6144"	"6191"	"6947"	"6381"	"4711"	"3851"	"3928"	"6077"	"7276"	"3359"	"6027"	"5240"	"11446"	"7261"	"14014"
"pfam00133"	"7346.8"	"8382.11111111111"	"412.635238437049"	"599.095548638084"	"34"	"0.446016226336592"	"0.666417850729459"	"6868"	"6548"	"7652"	"8826"	"6840"	"5752"	"5653"	"8251"	"9056"	"8476"	"8313"	"7923"	"7226"	"6523"	"6537"	"9519"	"9834"	"5799"	"7808"	"7052"	"11972"	"8982"	"16202"
"pfam00134"	"0"	"0.166666666666667"	"0"	"0.166666666666667"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"
"pfam00135"	"1601"	"2809.88888888889"	"93.9797850604054"	"262.374350742176"	"8"	"0.00356622782252073"	"0.024920593618306"	"1393"	"1526"	"1728"	"1902"	"1456"	"2568"	"1441"	"2738"	"2126"	"2627"	"2470"	"2832"	"2413"	"2309"	"2354"	"3528"	"3327"	"1632"	"1635"	"2258"	"4369"	"3920"	"6031"
"pfam00136"	"263.2"	"652.111111111111"	"28.0916357658289"	"91.4038974901944"	"18"	"0.0457071532586407"	"0.144117621790846"	"232"	"200"	"281"	"363"	"240"	"266"	"855"	"76"	"1243"	"757"	"927"	"479"	"470"	"174"	"302"	"628"	"537"	"154"	"1317"	"517"	"815"	"1023"	"1198"
"pfam00137"	"1040.8"	"1420.83333333333"	"68.4904372887194"	"124.045038468402"	"21"	"0.0795863175725876"	"0.205343394702143"	"946"	"914"	"1083"	"1290"	"971"	"962"	"1014"	"1382"	"1757"	"1248"	"1469"	"1387"	"1273"	"913"	"1018"	"1515"	"1732"	"785"	"1184"	"1154"	"2418"	"1492"	"2872"
"pfam00139"	"97.2"	"101.111111111111"	"18.9193023127176"	"15.8219027653731"	"50"	"0.745341614906832"	"0.796760287553504"	"52"	"68"	"105"	"162"	"99"	"92"	"34"	"30"	"81"	"133"	"156"	"126"	"62"	"28"	"56"	"87"	"102"	"38"	"103"	"91"	"239"	"89"	"273"
"pfam00140"	"2295.2"	"2497.83333333333"	"123.460682000384"	"192.468573956333"	"46"	"0.97126214746352"	"1"	"2088"	"2261"	"2316"	"2749"	"2062"	"1936"	"1516"	"3158"	"2567"	"2141"	"2169"	"2370"	"2575"	"1957"	"1832"	"3002"	"2977"	"1911"	"1951"	"2081"	"3790"	"2175"	"4853"
"pfam00141"	"2016.2"	"2750.66666666667"	"118.278231302298"	"228.968816554238"	"16"	"0.0302534993610508"	"0.106561454597089"	"1852"	"1773"	"2043"	"2452"	"1961"	"2103"	"1406"	"2526"	"2412"	"3117"	"3158"	"2977"	"2240"	"1673"	"2098"	"2741"	"2961"	"2021"	"2564"	"2802"	"4256"	"2779"	"5678"
"pfam00142"	"43.2"	"145.055555555556"	"6.82202316032421"	"25.3876445970172"	"2"	"0.00152791215218783"	"0.0158170894301789"	"24"	"37"	"66"	"45"	"44"	"57"	"353"	"96"	"94"	"78"	"128"	"96"	"114"	"68"	"120"	"105"	"112"	"65"	"197"	"114"	"143"	"479"	"192"
"pfam00144"	"5536.8"	"8136.61111111111"	"430.336194155221"	"786.787536987433"	"18"	"0.0457071532586407"	"0.144117621790846"	"4797"	"4805"	"5867"	"7072"	"5143"	"6473"	"4338"	"8322"	"7871"	"7658"	"7989"	"7997"	"7051"	"6706"	"5938"	"10169"	"9616"	"4569"	"5855"	"6663"	"14335"	"6902"	"18007"
"pfam00145"	"150.6"	"610.222222222222"	"10.8286656611052"	"58.7063455141868"	"0"	"5.94371303753455e-05"	"0.00315049836013766"	"122"	"162"	"169"	"173"	"127"	"216"	"595"	"637"	"597"	"328"	"464"	"343"	"752"	"919"	"666"	"956"	"704"	"245"	"654"	"283"	"857"	"771"	"997"
"pfam00146"	"3242.6"	"3876.72222222222"	"252.522197044141"	"366.35445536313"	"34"	"0.446016226336592"	"0.666417850729459"	"2737"	"2825"	"3592"	"4058"	"3001"	"2688"	"2280"	"3203"	"3811"	"4317"	"4642"	"4007"	"2866"	"2094"	"2393"	"4076"	"4150"	"2229"	"4225"	"3585"	"6457"	"4477"	"8281"
"pfam00147"	"1.4"	"0"	"0.6"	"0"	"72"	"0.000736605789009688"	"0.012159070287027"	"2"	"3"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam00148"	"154"	"531.277777777778"	"21.4429475585797"	"104.341940556933"	"1"	"0.000118874260750691"	"0.00428785870832264"	"117"	"137"	"238"	"143"	"135"	"258"	"1190"	"344"	"274"	"253"	"553"	"397"	"372"	"179"	"391"	"317"	"427"	"292"	"668"	"365"	"537"	"2036"	"710"
"pfam00149"	"3318"	"4500.94444444444"	"284.079566319016"	"427.345113723879"	"23"	"0.110909685280395"	"0.262136458440042"	"2715"	"2977"	"3805"	"4176"	"2917"	"3491"	"2998"	"4907"	"5067"	"3815"	"4553"	"4292"	"3534"	"2738"	"2880"	"5027"	"5102"	"2532"	"3953"	"3685"	"7963"	"4744"	"9736"
"pfam00150"	"514.2"	"1302.27777777778"	"38.5764176667559"	"114.732049461193"	"0"	"5.94371303753455e-05"	"0.00315049836013766"	"423"	"446"	"569"	"631"	"502"	"806"	"1403"	"1177"	"1312"	"792"	"1033"	"957"	"1609"	"1724"	"1081"	"2012"	"1291"	"706"	"824"	"807"	"1919"	"1599"	"2389"
"pfam00151"	"0"	"0.222222222222222"	"0"	"0.222222222222222"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"
"pfam00152"	"4588"	"5109.5"	"295.318472161834"	"430.146131500034"	"37"	"0.587357722369164"	"0.74521387741079"	"4145"	"3988"	"4909"	"5591"	"4307"	"3812"	"3008"	"4927"	"5555"	"5655"	"5616"	"5303"	"3844"	"2779"	"3546"	"5430"	"5906"	"2984"	"5006"	"4615"	"7752"	"5921"	"10312"
"pfam00153"	"0.4"	"5.11111111111111"	"0.4"	"1.4794648584024"	"15"	"0.0238261519467773"	"0.089701489334489"	"0"	"2"	"0"	"0"	"0"	"0"	"4"	"2"	"11"	"0"	"2"	"0"	"1"	"3"	"15"	"19"	"3"	"2"	"18"	"0"	"2"	"7"	"3"
"pfam00154"	"2247.6"	"2156.05555555556"	"147.890026709038"	"179.883903595331"	"58"	"0.36304199233261"	"0.585899404211635"	"1967"	"1942"	"2358"	"2750"	"2221"	"1642"	"1375"	"2412"	"1792"	"2098"	"2253"	"2170"	"1665"	"1338"	"1654"	"2307"	"2523"	"1554"	"1789"	"1874"	"3433"	"2500"	"4430"
"pfam00155"	"11596.4"	"14490.7777777778"	"735.633101484701"	"1271.79119107519"	"27"	"0.198936075366281"	"0.400034999574157"	"10356"	"10390"	"12087"	"14259"	"10890"	"10770"	"8294"	"14904"	"15026"	"14545"	"15368"	"14530"	"11700"	"10004"	"10178"	"15545"	"16516"	"8583"	"12923"	"12499"	"24286"	"14786"	"30377"
"pfam00156"	"5067.2"	"6918.55555555556"	"432.52877360934"	"640.729834178713"	"19"	"0.055395405509822"	"0.166742472332716"	"4292"	"4249"	"5644"	"6476"	"4675"	"4800"	"4438"	"6401"	"7752"	"6742"	"7269"	"6585"	"5602"	"4734"	"4649"	"7244"	"8108"	"3650"	"6820"	"5776"	"11882"	"7171"	"14911"
"pfam00157"	"0.6"	"0.333333333333333"	"0.6"	"0.228664780190012"	"49"	"0.655019964520419"	"0.74521387741079"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"
"pfam00158"	"11788.6"	"15202.1111111111"	"1388.99804175528"	"2209.87341028165"	"37"	"0.587357722369164"	"0.74521387741079"	"8880"	"8924"	"14068"	"15840"	"11231"	"14035"	"4415"	"7833"	"9741"	"18478"	"20785"	"19877"	"7562"	"3704"	"7915"	"11827"	"17536"	"6471"	"16326"	"16738"	"31474"	"19044"	"39877"
"pfam00160"	"1926"	"2111.11111111111"	"166.542186847657"	"187.879270247721"	"41"	"0.800618146155904"	"0.837215631484816"	"1658"	"1569"	"2074"	"2496"	"1833"	"1618"	"1236"	"2452"	"2315"	"1976"	"2107"	"2144"	"1753"	"1219"	"1365"	"2120"	"2365"	"1276"	"1975"	"1765"	"3442"	"2448"	"4424"
"pfam00161"	"0"	"0.888888888888889"	"0"	"0.369497883009218"	"32.5"	"0.214524356790415"	"0.421149964808089"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"2"	"0"	"3"
"pfam00162"	"1703.2"	"2226.55555555556"	"100.407370247408"	"170.099206390049"	"22"	"0.0943267259056733"	"0.23196102639265"	"1593"	"1637"	"1696"	"2085"	"1505"	"1412"	"1676"	"2236"	"2625"	"2049"	"2202"	"1992"	"1973"	"1609"	"1682"	"2534"	"2458"	"1407"	"1906"	"1936"	"3253"	"2770"	"4358"
"pfam00163"	"1064.8"	"1097.22222222222"	"70.7081324884203"	"86.4385593708892"	"47"	"0.913845879520937"	"0.919984045243255"	"960"	"977"	"1111"	"1323"	"953"	"765"	"724"	"1284"	"1154"	"1004"	"1061"	"1114"	"909"	"727"	"873"	"1163"	"1181"	"749"	"1009"	"939"	"1689"	"1194"	"2211"
"pfam00164"	"1303"	"1257.11111111111"	"86.01976517057"	"100.033846850022"	"53"	"0.57577263400993"	"0.74521387741079"	"1158"	"1136"	"1326"	"1616"	"1279"	"925"	"888"	"1300"	"1544"	"1263"	"1326"	"1262"	"1029"	"660"	"857"	"1220"	"1326"	"868"	"1291"	"1058"	"1888"	"1428"	"2495"
"pfam00165"	"147.6"	"205.333333333333"	"9.22821759604746"	"19.7393141440076"	"22"	"0.0943267259056733"	"0.23196102639265"	"125"	"133"	"173"	"165"	"142"	"156"	"127"	"243"	"161"	"166"	"181"	"185"	"200"	"146"	"160"	"347"	"192"	"128"	"139"	"143"	"397"	"263"	"362"
"pfam00166"	"2036.6"	"2172.88888888889"	"168.813388094665"	"188.884719292695"	"44"	"0.97126214746352"	"1"	"1675"	"1832"	"2348"	"2530"	"1798"	"1922"	"1250"	"2334"	"2038"	"2125"	"2336"	"2430"	"1691"	"1022"	"1438"	"2175"	"2462"	"1567"	"2190"	"1976"	"3665"	"2073"	"4418"
"pfam00168"	"0.6"	"1.27777777777778"	"0.6"	"0.490468333980511"	"38.5"	"0.582716038077402"	"0.74521387741079"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"5"	"2"	"0"	"0"	"0"	"0"	"0"	"2"	"3"	"0"	"0"	"5"	"0"	"0"	"6"	"0"
"pfam00169"	"0"	"0.111111111111111"	"0"	"0.111111111111111"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam00171"	"15638.8"	"21521.5"	"731.793919078315"	"1644.29552281209"	"13"	"0.0150970311153378"	"0.0643325938655056"	"14957"	"15142"	"15608"	"18396"	"14091"	"15638"	"13421"	"26012"	"22744"	"19428"	"20220"	"20036"	"21019"	"19677"	"17828"	"26388"	"24176"	"15556"	"15491"	"17904"	"31846"	"17478"	"42525"
"pfam00172"	"0"	"1"	"0"	"0.491762204077822"	"35"	"0.283700663820397"	"0.508251748501558"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"5"	"0"	"0"	"7"	"0"	"0"	"3"	"0"
"pfam00173"	"14.8"	"28.8333333333333"	"1.98494332412792"	"3.26022774776859"	"11.5"	"0.0136717696552447"	"0.0606370885780827"	"7"	"16"	"18"	"16"	"17"	"10"	"25"	"24"	"20"	"24"	"19"	"24"	"46"	"49"	"20"	"44"	"36"	"13"	"32"	"18"	"40"	"16"	"59"
"pfam00174"	"3599.4"	"4311.66666666667"	"249.570551147366"	"396.176645753536"	"31"	"0.325180540283515"	"0.551892705326942"	"3121"	"3286"	"3847"	"4467"	"3276"	"3672"	"2270"	"3764"	"3714"	"4558"	"4626"	"4697"	"3621"	"2849"	"3046"	"4509"	"5494"	"2416"	"3881"	"3870"	"7393"	"4090"	"9140"
"pfam00175"	"1441.2"	"2955.94444444444"	"81.8262793972694"	"256.942269554477"	"1"	"0.000118874260750691"	"0.00428785870832264"	"1315"	"1444"	"1490"	"1716"	"1241"	"2122"	"2073"	"3456"	"3543"	"2249"	"2477"	"2663"	"3381"	"3251"	"2520"	"4025"	"3386"	"1681"	"1918"	"2193"	"4498"	"1868"	"5903"
"pfam00176"	"509.4"	"1434.5"	"37.317020245459"	"131.065673554572"	"0"	"0.000907769080441797"	"0.012159070287027"	"557"	"580"	"508"	"534"	"368"	"847"	"1156"	"1628"	"1428"	"904"	"977"	"1061"	"1765"	"2074"	"1543"	"2191"	"1486"	"847"	"1040"	"981"	"2003"	"1076"	"2814"
"pfam00177"	"1447.4"	"1488"	"89.4044741609725"	"109.736791454338"	"47"	"0.913845879520937"	"0.919984045243255"	"1282"	"1289"	"1542"	"1752"	"1372"	"1110"	"988"	"1707"	"1680"	"1573"	"1656"	"1440"	"1200"	"917"	"1002"	"1526"	"1630"	"1085"	"1455"	"1155"	"2206"	"1670"	"2784"
"pfam00179"	"11.6"	"20.2777777777778"	"0.92736184954957"	"4.81066731035844"	"39.5"	"0.709250960200007"	"0.770220736897496"	"10"	"14"	"13"	"9"	"12"	"20"	"7"	"4"	"26"	"29"	"27"	"22"	"4"	"2"	"3"	"11"	"13"	"0"	"42"	"6"	"33"	"32"	"84"
"pfam00180"	"5788.6"	"6135.16666666667"	"429.17392744667"	"604.371294623351"	"45"	"1"	"1"	"5007"	"5003"	"6334"	"7204"	"5395"	"4517"	"3092"	"5408"	"5946"	"6752"	"6976"	"6467"	"4317"	"3274"	"3835"	"6016"	"7175"	"3792"	"6257"	"5966"	"10532"	"6545"	"13566"
"pfam00181"	"966.8"	"1018.11111111111"	"64.5185244716585"	"81.5496516179704"	"48"	"0.856964545751731"	"0.880046402388635"	"853"	"807"	"1061"	"1156"	"957"	"759"	"616"	"1250"	"1020"	"967"	"1033"	"1015"	"817"	"730"	"724"	"1144"	"1138"	"715"	"857"	"785"	"1651"	"1125"	"1980"
"pfam00182"	"7.8"	"35.1666666666667"	"2.70924343682881"	"6.44040046658084"	"11.5"	"0.0138357518972524"	"0.0608894392938354"	"0"	"16"	"7"	"11"	"5"	"46"	"5"	"25"	"27"	"23"	"27"	"44"	"32"	"2"	"6"	"23"	"47"	"14"	"30"	"36"	"70"	"59"	"117"
"pfam00183"	"465.2"	"489.333333333333"	"11.1328343201541"	"39.7638453710505"	"42"	"0.856964545751731"	"0.880046402388635"	"458"	"494"	"474"	"473"	"427"	"328"	"296"	"651"	"663"	"402"	"342"	"462"	"526"	"685"	"403"	"608"	"611"	"506"	"224"	"433"	"524"	"281"	"863"
"pfam00185"	"2180.2"	"3114.94444444444"	"138.560239607183"	"272.30288154107"	"18"	"0.0457071532586407"	"0.144117621790846"	"1974"	"1858"	"2273"	"2657"	"2139"	"2060"	"2150"	"2965"	"3386"	"3098"	"3576"	"3003"	"2564"	"2095"	"2123"	"3245"	"3414"	"1739"	"3175"	"2613"	"5287"	"3141"	"6435"
"pfam00186"	"249.4"	"188"	"10.1666120217111"	"24.6685213929092"	"70"	"0.0677639259244556"	"0.192193085827502"	"221"	"279"	"257"	"257"	"233"	"176"	"94"	"411"	"339"	"160"	"98"	"152"	"165"	"78"	"105"	"175"	"226"	"170"	"47"	"150"	"266"	"171"	"401"
"pfam00188"	"596"	"727.777777777778"	"32.7123829764815"	"99.6768489636252"	"36"	"0.538203215548753"	"0.716258504709937"	"513"	"552"	"639"	"698"	"578"	"592"	"396"	"1096"	"618"	"709"	"726"	"756"	"418"	"214"	"344"	"542"	"842"	"364"	"613"	"649"	"1560"	"766"	"1895"
"pfam00189"	"1202.6"	"1183.05555555556"	"79.054791126155"	"94.376123885347"	"49"	"0.800618146155904"	"0.837215631484816"	"1090"	"1046"	"1247"	"1489"	"1141"	"806"	"785"	"1424"	"1249"	"1187"	"1268"	"1140"	"951"	"748"	"797"	"1276"	"1287"	"771"	"1095"	"921"	"1832"	"1488"	"2270"
"pfam00190"	"464.6"	"659.333333333333"	"28.3876733812407"	"84.0607467866352"	"26"	"0.173556420696009"	"0.359134959559725"	"398"	"477"	"507"	"540"	"401"	"875"	"123"	"504"	"268"	"673"	"573"	"879"	"513"	"387"	"448"	"840"	"1169"	"545"	"273"	"622"	"1033"	"562"	"1581"
"pfam00191"	"0"	"1"	"0"	"0.62622429108515"	"35"	"0.283700663820397"	"0.508251748501558"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"11"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"2"
"pfam00194"	"74.2"	"202.5"	"8.33906469575575"	"28.1579636165807"	"13"	"0.0187635856866708"	"0.0756810938925553"	"47"	"79"	"68"	"98"	"79"	"225"	"60"	"142"	"170"	"267"	"182"	"315"	"119"	"64"	"108"	"214"	"261"	"79"	"77"	"216"	"440"	"234"	"472"
"pfam00195"	"265"	"370.055555555556"	"33.8467132820899"	"46.6048941455206"	"31"	"0.325180540283515"	"0.551892705326942"	"219"	"179"	"333"	"355"	"239"	"325"	"141"	"306"	"296"	"427"	"512"	"469"	"230"	"101"	"175"	"404"	"452"	"148"	"340"	"351"	"733"	"384"	"867"
"pfam00196"	"9320.6"	"22934.7777777778"	"474.445212853919"	"2226.57603660157"	"3"	"0.000416059912627418"	"0.008930392149309"	"9871"	"9909"	"9100"	"10162"	"7561"	"16172"	"16969"	"28896"	"20091"	"14415"	"15163"	"18363"	"31812"	"33804"	"23611"	"35856"	"25964"	"16937"	"9404"	"15593"	"33698"	"13483"	"42595"
"pfam00198"	"3312.6"	"4241.33333333333"	"187.552819227011"	"326.819682049848"	"24"	"0.129632381348628"	"0.290586459789485"	"2960"	"3099"	"3447"	"3988"	"3069"	"2939"	"2895"	"5096"	"4676"	"3730"	"4034"	"3943"	"4167"	"3520"	"3466"	"4885"	"5288"	"2500"	"3350"	"3380"	"6787"	"3718"	"7970"
"pfam00199"	"289.8"	"695.555555555556"	"31.1197686366721"	"63.9331872568933"	"1"	"0.000118874260750691"	"0.00428785870832264"	"290"	"393"	"240"	"312"	"214"	"615"	"428"	"1076"	"481"	"662"	"532"	"722"	"513"	"576"	"613"	"1021"	"886"	"546"	"352"	"551"	"1003"	"554"	"1389"
"pfam00200"	"8.2"	"0"	"2.92232783924049"	"0"	"90"	"4.25573208611363e-06"	"0.00315049836013766"	"8"	"3"	"8"	"19"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam00201"	"83.8"	"256.388888888889"	"6.34350061086148"	"28.8536015002499"	"0"	"0.000907769080441797"	"0.012159070287027"	"85"	"91"	"91"	"93"	"59"	"142"	"239"	"325"	"260"	"121"	"167"	"152"	"367"	"307"	"210"	"539"	"316"	"137"	"151"	"146"	"358"	"202"	"476"
